名称,面积(㎡),小区,总价(万),单价(元/㎡)
昌平 流星花园三区 2室1厅,92.12,流星花园三区,509.0,55254.0
阳光斯坦福!次顶层!南北通透两居室!诚意出售!看房便利,84.04,流星花园二区,325.0,38672.0
朱辛庄地铁口 祥业家园东向两居 业主诚售,84.87,祥业家园,320.0,37705.0
业主急售 回龙观双卧朝南 南北通透大两居3层 隔音好有钥匙,98.14,矩阵一期,379.0,38618.0
回龙观·矩阵小区一期·2室·1厅,66.21,矩阵一期,289.0,43649.0
回龙观尚城 48平2居 南东向精装修,48.0,尚城,140.0,29166.0
南北通透三居 户型方正 没有面积浪费 采光视野好,114.84,龙锦苑四区,399.0,34743.0
"昌平 东亚上北鑫座住宅 1室1厅,中间层,急售",67.76,东亚上北鑫座住宅,169.0,24941.0
回龙观·龙城花园北二区·1室·1厅,47.74,龙城花园北二区,187.0,39170.0
急急急!真图实.价!龙城s区 院150平 下叠拼 出售,201.0,龙城花园S区,1000.0,49751.0
海淀北朱辛庄最后的新房 错过就错过了 中海开发 全屋智能管理,105.0,中海寰宇未来,650.0,61904.0
急急急!真图实.价!500万精装 花园300平 大独栋 靠谱,379.0,龙城花园一期,2000.0,52770.0
朱辛庄商圈 双轨地铁 交通便利 精装现房 随时入住,101.0,龙湖云璟,570.0,56435.0
"二手房买卖代办所有手续,收费一万,资金监管,安全靠谱",87.77,龙跃苑一区,339.0,38623.0
回龙观 新龙城 南北全明大三居 次顶层 落地窗 近龙泽站,126.32,新龙城,489.0,38711.0
"海淀北,地铁旁精装准现房,83平,486万",83.0,越秀·星樾,485.0,58433.0
海淀北 复式小户型 低于原始购房价 急售 有房本随时过户,42.0,TBD万科天地,115.0,27380.0
"新13号线地铁口,南北2居,4层,商,只有契税",94.37,云趣园三区,320.0,33909.0
急急急!真图实.价!院600平.炮楼户型大独栋.随时看房签约,383.0,龙城花园中四区,2000.0,52219.0
三居室!好楼层!好格局!好装修!南北通透!诚意出售!,115.36,云趣园三区,372.0,32246.0
昌平 新龙城二期 2室1厅,71.0,新龙城二期,330.0,46479.0
劲爆!8号线朱辛庄口 业主急卖两居 豪华装修 随时看房过户,83.0,TBD万科天地住宅,330.0,39759.0
回龙观·龙博苑二区·2室·1厅,80.11,龙博苑二区,298.0,37198.0
"北京二手房买卖,服务费0.6%一单,买卖双方分摊",85.47,龙锦苑六区,409.0,47853.0
尚城 48平2居 东北向精装修 自住保养好,48.0,尚城,125.0,26041.0
"南北通透大两居,精装修",95.11,云趣园一区,320.0,33645.0
急急急!真图实.价!南花园60平 华远静林湾 联排 中间户,239.0,华远静林湾,1180.0,49372.0
昌平 龙城花园五期 4室2厅,236.0,龙城花园五期,1020.0,43220.0
"【区总力荐】朱辛庄7层电梯次顶洋房,三居眼睛房,86%",125.42,领秀慧谷,560.0,44649.0
昌平 (回龙观) 龙锦苑东三区,124.27,龙锦苑东三区,309.0,24865.0
流星花园三区!精装修 小两居 落地窗 楼间距大 无遮挡,47.22,流星花园三区,195.0,41296.0
"云趣园一区四居大平层,通透户型,近地铁,正规四居",139.08,云趣园一区,428.0,30773.0
急急急!真图实.价!院150平!园墅边户联排!精装!随时看房,252.0,园墅,1200.0,47619.0
回龙观 新龙城 东西两居 全明格局 电梯房 落地窗 近龙泽站,96.3,新龙城,360.0,37383.0
急急急!真图实价!龙城花园中七区 大独栋 花园1200平,506.0,龙城花园中七区,3000.0,59288.0
"万润家园南向大一居婚房精装,小区中间位置",67.0,万润家园,320.0,47761.0
龙城租售专家!真图实.价!花园600平!龙城中八区!独栋别墅,405.0,龙城花园一期,2000.0,49382.0
店长主推!美唐朗观 自住精装 电梯 不临街 集中供暖 地铁旁,84.11,首开国风美唐,450.0,53501.0
"买房不收买家服务费,卖家收取0.5%,可随时联系北京房子都做",153.02,公园悦府,1110.0,72539.0
实拍!回龙观复式房 南向带电梯 有天然气 个人买,68.0,尚城,190.0,27941.0
朱辛庄地铁站 越秀 年前买 年底住精装修交付,79.0,越秀·星樾,490.0,62025.0
龙城租售专家!龙城五期龙邸下叠拼!花园60平.一层带老人房,286.0,龙邸,968.0,33846.0
龙城租售专家!边户型!龙城花园小联排.花园160平,138.0,龙城花园中五区,950.0,68840.0
"龙锦苑东四区,3层南北两居室,满五",101.73,龙锦苑东四区,335.0,32930.0
朱辛庄商圈 双轨地铁 交通便利 精装现房 随时入住,101.0,龙湖云璟,570.0,56435.0
精装修现房 两居室 地铁口50米 北侧500米万达广场,40.0,TBD万科天地,136.0,34000.0
昌平 流星花园三区 2室1厅,92.12,流星花园三区,509.0,55254.0
回龙观·云趣园二区·6室·3厅,309.93,云趣园二区,930.0,30006.0
昌平 (回龙观) 龙锦苑东三区,124.27,龙锦苑东三区,309.0,24865.0
龙回苑大两居室 着急出 满五 近盒马 价格好谈,93.83,龙回苑,290.0,30906.0
南北通透两居室 近地铁 无遮挡,93.51,云趣园二区,320.0,34220.0
龙跃苑三区3室2厅1卫南北朝向488.00万元/套出售,125.0,龙跃苑三区,488.0,39040.0
南北通透三居 户型方正 没有面积浪费 采光视野好,114.84,龙锦苑四区,399.0,34743.0
"农学院家属楼,正规70年住宅产权,小区停车位充足免费,安静",88.58,北京农学院家属院,315.0,35561.0
昌平 北五环 地铁8号线首发站朱辛庄 现房精装 低总价,40.0,TBD万科天地,130.0,32500.0
回龙观·龙城花园北二区·2室·1厅,65.64,龙城花园北二区,280.0,42656.0
龙城花园S区 4室2厅 南 北,217.57,龙城花园二期,899.0,41321.0
龙城花园N区 精装1+2下叠带菜地 仅契税诚售!,208.1,龙城花园二期,1150.0,55262.0
美唐花园经典南北大三居满五年唯一带车位50万精装,127.63,首开国风美唐,702.0,55003.0
吉晟别墅 3室2厅 西南,224.96,吉晟别墅,1110.0,49343.0
"西三旗 回龙观 吉晟别墅,好位置,正规花园",234.56,吉晟别墅,1220.0,52013.0
"钢混结构,小区中间位置,南北通透 环境优美",137.81,北店嘉园,349.0,25325.0
龙跃苑四区 3室1厅 南 北,120.02,龙跃苑四区,396.0,32995.0
云趣园二区 5室3厅 南 北,249.95,云趣园二区,998.0,39928.0
"带电梯的上叠别墅,商品房满五年唯一,集中供暖",245.38,龙城花园五期,1080.0,44014.0
五+6大复式 视野通透大面宽 单价2.6看房随时,252.55,龙腾苑四区,686.0,27163.0
平层四居室 中高楼层 采光好 近地铁 商五唯一,139.08,云趣园一区,428.0,30774.0
"新上,三居两卫,采光好,单价低,业主诚心出售",135.98,龙跃苑二区,340.0,25004.0
"回龙观·龙跃苑三区·3居,一层,园区中心,花园,近地铁霍营站",119.38,龙跃苑三区,429.0,35936.0
云趣园二区 8室4厅 南 北,309.93,云趣园二区,930.0,30007.0
通达园 3室1厅 南 北,136.24,通达园小区,486.0,35673.0
首开国风美唐二期 精装四居 电梯房 带产权车位,142.06,首开国风美唐,845.0,59482.0
尚城 3室1厅 南,67.03,尚城,188.0,28048.0
园墅 5室3厅 南 北,276.47,园墅,1580.0,57150.0
"5+6复试,豪装拎包住。不临街不把边,近公园和地铁",202.11,龙锦苑六区,605.0,29934.0
领秀慧谷C区 南北双通透 看房方便 靠谱签约,86.1,领秀慧谷,429.0,49826.0
骊龙园 3室1厅 南 北,129.14,骊龙园,495.0,38331.0
"回龙观 · 流星花园三区 · 阳光斯坦福,小区中间位置。",139.3,流星花园三区,535.0,38406.0
"6+7复式,小区中间位置,近地铁医院,内有幼儿园,诚心出售",168.73,云趣园一区,465.0,27559.0
"回龙观双线地铁次新,洋房社区,商品房满5年唯一靠谱",137.24,领秀慧谷,580.0,42262.0
和谐家园一区 3室1厅 南 北,118.35,和谐家园一区,398.0,33630.0
回龙观·首开国风美唐三期·3室·1厅,127.64,首开国风美唐,855.0,66985.0
霍营·龙锦苑东一区·3室·2厅,124.16,龙锦苑东一区,376.0,30284.0
"流星花园三区南北通透两居室,小区中间位置,诚心出售",101.3,流星花园三区,429.0,42350.0
龙邸 4室2厅 东 南 北,243.96,龙城花园五期,1168.0,47877.0
龙跃苑三区 2室1厅 南 北,102.0,龙跃苑三区,295.0,28922.0
农学院北路9号院四区 领秀慧谷B区 商品房,89.56,领秀慧谷,279.0,31153.0
龙锦苑东二区 小区中间位置 南北通透大三居 有钥匙,124.46,龙锦苑东二区,380.0,30532.0
流星花园三区 2室1厅 南 北,101.35,流星花园三区,468.0,46177.0
"新上领秀慧谷D2区,国际一线品牌,全屋定制",135.14,领秀慧谷,923.0,68300.0
骊龙园2居 钢混结构 落地窗 户型好 满五唯一 诚,97.27,骊龙园,369.0,37936.0
回龙观·云趣园二区·3室·2厅 复试 利用率高,144.33,云趣园二区,420.0,29100.0
龙跃苑一区 3室1厅 北 南,141.64,龙跃苑一区,430.0,30359.0
尚城 商品房 大产权 带电梯 小户型,47.92,尚城,130.0,27129.0
园墅叠拼别墅 四个卧室 南北通透 停车免费,225.21,园墅,1088.0,48311.0
领秀慧谷A区 3室1厅 南,89.93,领秀慧谷,420.0,46703.0
领秀慧谷D2区 次新房 业主太靠谱了,92.29,领秀慧谷,546.0,59162.0
和谐家园一区 2室1厅 南 北,99.13,和谐家园一区,340.0,34299.0
霍营·精装三居室 商五一 餐客厅分离 拎包入住,125.69,龙锦苑东五区,365.0,29040.0
和谐家园二区 商品房 精装修 中间层三居二卫,124.73,和谐家园二区,480.0,38484.0
"5+6跃层,南北通透,户型方正,采光好",187.67,龙锦苑四区,498.0,26536.0
龙跃苑东四区 2室1厅 南 北,97.12,龙跃苑东四区,400.0,41187.0
"复式三居双卫,商品房仅契税,超强收纳空间,近地铁",133.83,龙锦苑六区,399.0,29814.0
"捡漏!和谐家园一区,大落地窗,通透三居,看房随时",118.53,和谐家园一区,379.0,31975.0
龙腾苑四区 一层 三居 户型好 格局方正 品质过硬,104.69,龙腾苑四区,430.0,41074.0
首开国风美唐三期采光好视野开阔 人车分流 品质社区,92.55,首开国风美唐,545.0,58888.0
龙跃苑东二区 3室1厅 南 北,124.47,龙跃苑东二区,456.0,36636.0
"2019年新小区,石材外立面,全明格局三居室",91.33,领秀慧谷,510.0,55842.0
首开智慧社 电梯两居室 次新商品房社区 高楼层,89.57,首开智慧社,479.0,53478.0
吉晟别墅 3室2厅 西南,224.96,吉晟别墅,1110.0,49343.0
尚城 2室1厅 东北,48.12,尚城,129.0,26808.0
龙跃苑东四区 2室1厅 南 北,97.12,龙跃苑东四区,400.0,41187.0
回龙观·龙城花园N区·4室·2厅,208.1,龙城花园二期,1173.0,56367.0
"龙跃苑二区,商品房满五唯一,一层三居双卫,精装修,园区中心",134.61,龙跃苑二区,655.0,48659.0
回龙观万龙社区南北两居首付40万,52.4,万龙社区,200.0,38168.0
龙锦苑东三区 2室1厅 南 北,101.44,龙锦苑东三区,318.0,31349.0
"新上2居,商五唯一,3层,把边采光好,价格可议",98.83,龙跃苑二区,379.0,38349.0
"回龙观·龙跃苑三区·3室·2厅,满五年一套,不临街,一层",146.32,龙跃苑三区,509.0,34787.0
龙腾苑四区 3室1厅 南 北,120.49,龙腾苑四区,468.0,38842.0
"电梯洋房,楼间距50米,视野光线好,靠谱签约",92.12,流星花园三区,465.0,50478.0
"小区中间位置,采光好,视野开阔,户型南北通透,",94.37,云趣园三区,320.0,33910.0
"5+6复试,豪装拎包住。不临街不把边,近公园和地铁",202.11,龙锦苑六区,605.0,29934.0
龙腾苑六区 新上 两居室 商五一套 中高层 采光好,100.85,龙腾苑六区,399.0,39564.0
三面采光 复式 全明户型 商品房满五唯一 视野好,102.7,北店嘉园,329.0,32036.0
回龙观·云趣园三区·2室·2厅,95.22,云趣园三区,309.0,32451.0
龙腾苑三区小区中间低楼层优质大两居,97.49,龙腾苑三区,415.0,42569.0
矩阵一期 3室1厅 南 北,85.56,矩阵一期,339.0,39622.0
"业主自住新装修,视野开阔,采光好!",86.34,云趣园一区,378.0,43781.0
回龙观·云趣园 正规南北两居 装修保养不错 园区中心无遮挡,95.11,云趣园一区,363.0,38166.0
"南北朝向,明厨明卫,全明格局,婚房装修入户",86.76,领秀慧谷,496.0,57170.0
龙腾苑六区 2层三居 全屋智能家装系统 商五一 中间位置,117.0,龙腾苑六区,469.0,40085.0
"签约随时,装修好可以直接拎包入住.",88.76,领秀慧谷,459.0,51713.0
云趣园三区 3室2厅 南 北,115.36,云趣园三区,335.0,29040.0
首开国风美唐三期 精装修 满五唯一 南北通透,127.36,首开国风美唐,670.0,52607.0
龙禧苑一区 四居 双卫 复式 近地铁 近公园 周边配套齐全,180.95,龙禧苑,515.0,28461.0
"流星花园三区南北通透两居室,小区中间位置,诚心出售",101.3,流星花园三区,429.0,42350.0
回龙观·云趣园一区·4室·2厅,131.77,云趣园一区,365.0,27700.0
"回龙观 事业总推荐 龙腾苑六区两居,南北通透格局,视野宽阔",101.73,龙腾苑六区,366.0,35978.0
美唐花园 50万精装 高楼层好视野首付130万,95.51,首开国风美唐,568.0,59471.0
"回龙观 · 流星花园三区 新上南向两居室,采光佳,电梯房",91.18,流星花园三区,509.0,55824.0
骊龙园 3室1厅 南 北,129.14,骊龙园,495.0,38331.0
回龙观·龙跃苑一区·3室·1厅,141.64,龙跃苑一区,510.0,36007.0
龙跃苑四区 3室1厅 南 北,119.94,龙跃苑四区,445.0,37102.0
云趣园二区 8室4厅 南 北,309.93,云趣园二区,930.0,30007.0
TBD住总万科天地 2室1厅 东 西,88.85,TBD万科天地住宅,329.0,37029.0
"朱辛庄 领秀慧谷 不临街,高楼层,无遮挡,商品房,有钥匙",63.46,领秀慧谷,280.0,44122.0
回龙观·云趣园二区·3室·2厅 复试 利用率高,144.33,云趣园二区,420.0,29100.0
通达园跃层5居 南北 自住精装 商满五唯一,209.82,通达园小区,789.0,37604.0
领秀慧谷A区 3室1厅 北 南 东,89.94,领秀慧谷,395.0,43919.0
京投发展公园悦府一区 2室1厅 南 北,89.97,公园悦府,490.0,54463.0
领秀慧谷D2区 外挂石材外立面 全屋地暖 满五唯一,102.28,领秀慧谷,549.0,53677.0
西三旗轮胎厂宿舍 海淀学籍 满五年唯一,65.4,轮胎厂小区,309.0,47248.0
次新房 户型好 南北通透两居两卫 满五唯一 看房 有钥匙,92.22,矩阵三期,345.0,37411.0
"南北通透眼镜户型三居室,2016年商品房,有地下储物间",108.15,领秀慧谷,518.0,47897.0
"商品房满五年唯一,户型方正,双卧室朝南,低楼层",66.21,矩阵一期,259.0,39118.0
"双通透三居,南北通透,采光好,户型方正,随时签约",124.38,龙跃苑四区,390.0,31356.0
龙跃苑二区 南北通透 三居两卫 视野无遮挡 小区中间位置,135.89,龙跃苑二区,455.0,33483.0
首开国风美唐二期 2室1厅 东南,82.69,首开国风美唐,348.0,42085.0
和谐家园一区 3室1厅 南 北,126.01,和谐家园一区,396.0,31427.0
尚城 2室2厅 东南,48.07,尚城,129.0,26836.0
双地铁 次新小区 万科物业 近万达商场 业主诚售,84.87,TBD万科天地住宅,325.0,38294.0
回龙观 · 首开国风美唐二期 · 2室 · 1厅,82.64,首开国风美唐,490.0,59293.0
旺龙花园 两居室 东西向 中间层 2004年小区,106.53,旺龙花园,318.0,29851.0
"龙跃苑二区,商品房满五唯一,一层三居双卫,精装修,园区中心",134.61,龙跃苑二区,655.0,48659.0
带电梯高层 全南向一居,56.83,矩阵三期,245.0,43111.0
董事长推荐 龙腾二区中间位置 边户 全明格局 近公园近地铁!,126.65,龙腾苑二区,520.0,41058.0
上奥世纪中心 1室0厅 北,50.72,上奥世纪中心,251.0,49488.0
满五年唯一 层高高不压抑 高楼层视野好 落地窗采光,86.55,流星花园三区,429.0,49567.0
"不临街不把边,南北通透,独立餐厅,电梯洋房",86.83,领秀慧谷,485.0,55857.0
"矩阵三期,全南向一居室,高层视野好,采光好",56.83,矩阵三期,245.0,43112.0
小区中间 采光好 业主诚心卖 看房方便,105.83,云趣园一区,330.0,31183.0
东村家园 3室1厅 南 北,107.45,东村家园,485.0,45138.0
首开国风美唐二期 2室1厅 南 北,76.22,首开国风美唐,460.0,60352.0
国风美唐40万轻奢精装 好楼层 南北通透 室内光线充足,95.62,首开国风美唐,610.0,63794.0
骊龙园2居 钢混结构 落地窗 户型好 满五唯一 诚,97.27,骊龙园,369.0,37936.0
回龙观·云趣园二区·4室·2厅,135.4,云趣园二区,355.0,26219.0
回龙观·龙跃苑东五区·3室·1厅,126.96,龙跃苑东五区,475.0,37413.0
回龙观·龙跃苑三区·4室·1厅,166.01,龙跃苑三区,470.0,28312.0
"田园风光雅苑,双落地窗户,只有契税。",88.58,田园风光,327.0,36916.0
"流星花园三区 南向,小区中间位置,购买只有契税",46.11,流星花园三区,259.0,56171.0
"首开国风美唐三期 · 新上南向两居室,商品房社区,近霍营地铁",92.38,首开国风美唐,586.0,63434.0
视野无遮挡 南北通透 户型方正 小区中间,98.49,龙跃苑一区,399.0,40512.0
龙城花园N区 2室1厅 南 北,107.93,龙城花园二期,438.0,40582.0
北五环 龙腾苑六区 板楼高楼层南北通透两居室,99.46,龙腾苑六区,370.0,37201.0
"复式三居双卫,商品房仅契税,超强收纳空间,近地铁",133.83,龙锦苑六区,399.0,29814.0
平层四居室 中高楼层 采光好 近地铁 商五唯一,139.08,云趣园一区,428.0,30774.0
华远静林湾 4室2厅 北 南,230.19,华远静林湾,1230.0,53435.0
首开国风美唐二期 1室1厅 东,61.89,首开国风美唐,298.0,48150.0
"天龙苑小区,矩阵二期,天龙苑,矩阵",96.61,矩阵二期,425.0,43992.0
龙回苑 正规2居 周边配套好 近地铁 近商场,78.02,龙回苑,249.0,31915.0
复式格局 双层挑空 视野好光线足 空间大,82.51,流星花园二区,316.0,38298.0
"新上,三居两卫,采光好,单价低,业主诚心出售",135.98,龙跃苑二区,340.0,25004.0
龙博苑三区 2室1厅 南 北,80.28,龙博苑三区,325.0,40484.0
"回龙观·首开国风美唐三期,三居室,高楼层",90.09,首开国风美唐,498.0,55278.0
龙跃苑二区 南北通透 三居两卫 视野无遮挡 小区中间位置,135.89,龙跃苑二区,455.0,33483.0
"TBD住总万科天地,电梯高楼层,南向两居,双线地铁",88.66,TBD万科天地住宅,400.0,45117.0
钥匙房源随时可看 非顶层两卫大三居 园区中间位置,142.31,龙腾苑六区,490.0,34432.0
回龙观·北店嘉园·2室·1厅,78.34,北店嘉园,285.0,36380.0
龙锦苑东五区 南北通透大两居 视野非常棒,99.59,龙锦苑东五区,330.0,33136.0
领秀慧谷A区 3室1厅 北 南 东,89.94,领秀慧谷,395.0,43919.0
领秀慧谷C区 3室2厅 南 北,118.76,领秀慧谷,495.0,41681.0
"朱辛庄领秀慧谷D2区新上3居,高楼层,无遮挡,不临街,精装修",102.01,领秀慧谷,598.0,58622.0
"双线地铁站,精装修3居室,看房方便,靠谱卖。",89.36,领秀慧谷,365.0,40847.0
TBD住总万科天地 2室1厅 东 西,88.85,TBD万科天地住宅,329.0,37029.0
回龙观·通达园·5室·1厅,191.94,通达园小区,606.0,31572.0
"回龙观龙禧苑一区6+7复式,中间位置,有钥匙看房方便",195.74,龙禧苑,599.0,30602.0
只让我卖 我能谈 双阳台 精装修 视野开阔 楼下就是公园,81.47,公园悦府,399.0,48975.0
"婚房装修,满五年唯一,视野采光好,万科物业",92.46,公园悦府,550.0,59486.0
和谐家园一区 2室1厅 南 北,99.13,和谐家园一区,340.0,34299.0
龙锦苑东三区 2室1厅 南 北,101.44,龙锦苑东三区,318.0,31349.0
"5+6复试,豪装拎包住。不临街不把边,近公园和地铁",202.11,龙锦苑六区,605.0,29934.0
"高档次新小区,满五唯一,万科物业,人车分流,有钥匙",84.68,公园悦府,393.0,46411.0
三面采光 复式 全明户型 商品房满五唯一 视野好,102.7,北店嘉园,329.0,32036.0
领秀慧谷C区 2室2厅 南 北,90.21,领秀慧谷,518.0,57422.0
首开国风美唐二期 中楼层商品房满五年唯一 采光好,81.78,首开国风美唐,355.0,43410.0
流星花园二区 2室1厅 南 西 北,97.49,流星花园二区,418.0,42877.0
"朱辛庄核心小区 领秀慧谷C区·1室·1厅落地窗,采光佳",57.5,领秀慧谷,282.0,49043.0
"经典两居,南北通透,采光视野好,商五唯一",100.87,龙腾苑六区,339.0,33608.0
5层 商品房满五唯一 南北通透 靠谱签约 随时看房,119.49,龙跃苑三区,392.0,32807.0
"业主自住新装修,视野开阔,采光好!",86.34,云趣园一区,378.0,43781.0
"捡漏!和谐家园一区,大落地窗,通透三居,看房随时",118.53,和谐家园一区,379.0,31975.0
"精装修南北通透大三居,商品房满五年唯一,业主诚售",119.02,龙锦苑东二区,388.0,32600.0
"建材城西路87号院带电梯两居两卫,靠谱出售",89.06,上奥世纪中心,340.0,38177.0
领秀慧谷C区 3室2厅 南 北,118.76,领秀慧谷,495.0,41681.0
"商品房满五唯一,中间楼层,户型通透",86.53,通达园小区,256.0,29586.0
北五环 龙腾苑六区 板楼高楼层南北通透两居室,99.46,龙腾苑六区,370.0,37201.0
龙跃苑东二区 2室1厅 南 北,101.98,龙跃苑东二区,308.0,30203.0
流星花园三区 全南阳光2居 视野采光好 诚意卖房,94.5,流星花园三区,428.0,45292.0
龙博苑二区 近地铁 满五唯一,80.11,龙博苑二区,298.0,37199.0
龙腾苑四区 一层 三居 户型好 格局方正 品质过硬,104.69,龙腾苑四区,430.0,41074.0
"龙腾苑六区三居室,商满五唯一,业主诚心卖",118.51,龙腾苑六区,378.0,31897.0
龙锦苑东五区 2室1厅 南 北,99.68,龙锦苑东五区,318.0,31903.0
"商品房满五年唯一,小区中间,好楼层,接受换房!",124.15,和谐家园二区,465.0,37455.0
TBD住总万科天地 3室1厅 东南,88.84,TBD万科天地住宅,476.0,53580.0
"回龙观 · 流星花园三区 · 阳光斯坦福,小区中间位置。",139.3,流星花园三区,535.0,38406.0
流星花园三区 2室1厅 南 北,102.76,流星花园三区,440.0,42819.0
可聊价(8号线旁、内部公园5.5万平)两居两卫 万科物业,92.34,公园悦府,408.0,44185.0
云趣园二区 5室3厅 南 北,249.95,云趣园二区,998.0,39928.0
"流星花园三区南北通透两居室,小区中间位置,诚心出售",101.3,流星花园三区,429.0,42350.0
回龙观万龙社区南北两居首付40万,52.4,万龙社区,200.0,38168.0
"朱辛庄 领秀慧谷 不临街,高楼层,无遮挡,商品房,有钥匙",63.46,领秀慧谷,280.0,44122.0
复式格局 双层挑空 视野好光线足 空间大,82.51,流星花园二区,316.0,38298.0
首开国风美唐二期 中楼层商品房满五年唯一 采光好,81.78,首开国风美唐,355.0,43410.0
龙腾苑六区 2层三居 全屋智能家装系统 商五一 中间位置,117.0,龙腾苑六区,469.0,40085.0
骊龙园 3室1厅 南 北,129.14,骊龙园,495.0,38331.0
"此房南北通透格局,通风好视野棒",95.83,龙跃苑东四区,385.0,40176.0
天龙苑小区一期大两居户型方正温馨宜居,98.14,矩阵一期,319.0,32505.0
龙博苑三区 2室1厅 南 北,80.28,龙博苑三区,325.0,40484.0
"回龙观·首开国风美唐三期,三居室,高楼层",90.09,首开国风美唐,498.0,55278.0
小区中间 采光好 业主诚心卖 看房方便,105.83,云趣园一区,330.0,31183.0
"近地铁 满五年唯一 落地窗,靠谱卖随时签约",112.08,龙锦苑二区,350.0,31228.0
"双通透三居,南北通透,采光好,户型方正,随时签约",124.38,龙跃苑四区,390.0,31356.0
农学院北路9号院四区 领秀慧谷B区 商品房,89.56,领秀慧谷,279.0,31153.0
满五年唯一 层高高不压抑 高楼层视野好 落地窗采光,86.55,流星花园三区,429.0,49567.0
领秀慧谷D2区 电梯商品房 人车分流,92.2,领秀慧谷,590.0,63992.0
回龙观地铁 龙博苑二区 不临街不把边 次顶层 全南向大一居!,59.21,龙博苑二区,265.0,44756.0
"南北通透三居,户型方正,中间层,采光好,近公园和地铁",114.81,龙锦苑六区,380.0,33098.0
龙邸 4室2厅 东 南 北,243.96,龙城花园五期,1168.0,47877.0
流星花园三区 2室1厅 南 北,102.41,流星花园三区,429.0,41891.0
"首开国风美唐三期 · 新上南向两居室,商品房社区,近霍营地铁",92.38,首开国风美唐,586.0,63434.0
"满五年商品房,只有契税,户型方正,房龄新,配套完善",102.21,上奥世纪中心,425.0,41582.0
"龙博苑一区,中间楼层,大三居室",102.01,龙博苑一区,440.0,43134.0
双地铁 万科物业 次新小区 看房方便 诚心出售,80.7,TBD万科天地住宅,249.0,30856.0
"回龙观·龙跃苑四区·商满五一套,在一层,看房方便。",90.4,龙跃苑四区,365.0,40376.0
霍营·龙锦苑东五区·4室·1厅,125.46,龙锦苑东五区,369.0,29412.0
前后入户 有电动汽车充电桩 大厅大卧室,101.3,流星花园三区,429.0,42349.0
"小区中间,把东边,精装修,满五年",103.52,龙博苑一区,440.0,42504.0
南北通透三居 低楼层 不临街不把边 近公园 有钥匙,120.21,龙锦苑四区,420.0,34939.0
"首开国风美唐二期,集中供暖电梯房,业主自住精装修",82.64,首开国风美唐,465.0,56269.0
美唐花园 电梯板楼5层 首付100万 南北通透户型,95.51,首开国风美唐,499.0,52246.0
新上 全南户型 位置好 管家物业 落地窗 采光好,81.68,公园悦府,475.0,58154.0
"云趣园一区中间位置,中间楼层,视野采光好,满五唯一",95.11,云趣园一区,363.0,38167.0
农学院 电梯一居室 户型方正,42.7,北京农学院家属院,226.0,52928.0
美唐花园经典南北大三居满五年唯一带车位50万精装,127.63,首开国风美唐,702.0,55003.0
TBD住总万科天地 2室1厅 南 北,84.69,TBD万科天地住宅,388.0,45815.0
"流星花园三区 南向,小区中间位置,购买只有契税",46.11,流星花园三区,259.0,56171.0
园墅叠拼别墅 四个卧室 南北通透 停车免费,225.21,园墅,1088.0,48311.0
"龙锦苑一区,3居2卫、不临街,满五年唯一",125.82,龙锦苑一区,425.0,33778.0
龙跃苑三区 满五年唯一 中间楼层 全明户型,143.28,龙跃苑三区,448.0,31268.0
云趣园一区 2室2厅 南 北,88.46,云趣园一区,325.0,36740.0
云趣园二区 2室2厅 南 北,95.44,云趣园二区,421.0,44112.0
带电梯高层 全南向一居,56.83,矩阵三期,245.0,43111.0
"回龙观 云趣园二区 4室1厅精装修,户型优质,无浪费面积。",135.22,云趣园二区,515.0,38086.0
龙跃苑东四区 3室1厅 南 北,122.22,龙跃苑东四区,410.0,33547.0
"流星花园三区南北通透两居室,小区中间位置,诚心出售",101.3,流星花园三区,429.0,42350.0
领秀慧谷C区 南北双通透 看房方便 靠谱签约,86.1,领秀慧谷,429.0,49826.0
小区中间位置 3层南北双卫三居 满五唯一 近地铁,140.55,龙腾苑四区,525.0,37354.0
龙城花园N区 精装1+2下叠带菜地 仅契税诚售!,208.1,龙城花园二期,1150.0,55262.0
"新上两居室,仅契税,低楼层,近地铁 出行方便",93.63,云趣园一区,520.0,55538.0
近体院公园近地铁 龙腾中间层三居 商品房 业主诚意出售!!,117.76,龙腾苑五区,460.0,39063.0
天龙苑小区一期大两居户型方正温馨宜居,98.14,矩阵一期,319.0,32505.0
领秀慧谷C区 3室2厅 南 北,118.76,领秀慧谷,495.0,41681.0
京投发展公园悦府二区 边户 全明格局 随时看房,119.78,公园悦府,720.0,60111.0
龙跃苑一区 3室1厅 北 南,141.64,龙跃苑一区,430.0,30359.0
旺龙花园 两居室 东西向 中间层 2004年小区,106.53,旺龙花园,318.0,29851.0
首开国风美唐二期 2室1厅 东南,82.69,首开国风美唐,348.0,42085.0
和谐家园一区 2室1厅 南 北,93.48,和谐家园一区,340.0,36372.0
"朱辛庄核心小区 领秀慧谷C区·1室·1厅落地窗,采光佳",57.5,领秀慧谷,282.0,49043.0
云趣园一区 2室2厅 南 北,95.11,云趣园一区,320.0,33646.0
回龙观·通达园·4室·2厅,170.71,通达园小区,649.0,38018.0
新上 全南户型 位置好 管家物业 落地窗 采光好,81.68,公园悦府,475.0,58154.0
霍营·龙锦苑东四区·3室·1厅,124.67,龙锦苑东四区,415.0,33288.0
全名格局 三居室 南北通透 商五一,92.82,首开国风美唐,468.0,50421.0
