名称,面积(㎡),小区,总价(万),单价(元/㎡)
北街家园六区3室1厅精装修,86.61,北街家园六区,299.0,34522.0
北京玫瑰园8室4厅豪华装修,607.72,北京玫瑰园,5800.0,95438.0
碧水庄园5室2厅企业推荐房源,739.48,碧水庄园,4500.0,60853.0
北京玫瑰园 紧邻中央公园 精装双拼 东边户,233.74,北京玫瑰园,1180.0,50483.0
中海尚湖世家联排 5室3厅 352.68平地下一层地上三层,352.68,中海尚湖世家,1470.0,41680.0
高教园 独栋别墅 花园1400平米 装修花了2000万,391.26,北京玫瑰园,4500.0,115013.0
正南 北京玫瑰园 5室3厅 精装修,233.74,北京玫瑰园,1250.0,53478.0
"朱辛庄越秀星樾 2015年次新电梯小区,双轨,全南无遮挡",81.17,冠芳园,320.0,39423.0
中海尚湖世家 5室2厅 345.31平,345.31,中海尚湖世家,1300.0,37647.0
正南 碧水庄园 9室5厅,377.93,碧水庄园,2300.0,60857.0
邻居北师大学校旁别墅洋房南北通透大三居室客厅带阳台自住,126.02,北街家园C区公寓,520.0,41263.0
保利芳园 41平 121万 司法房产 沙河,41.99,保利芳园,121.0,28816.0
佳美小区南北通透两居 满五低总价220万,85.0,佳美小区,220.0,25882.0
正南泰禾丽春湖5室3厅,467.41,泰禾丽春湖院子,2500.0,53486.0
源一的决策 一辈子的寄托 幸福就在你一念间!,76.0,北街家园六区,236.0,31052.0
保利芳园 52平2居 南北向精装修 业主急售,52.0,保利芳园,190.0,36538.0
"碧水庄园三期古堡风格,适合+招待朋友,格局好利用~",560.0,碧水庄园,4999.0,89267.0
"中海瓦尔登湖独栋,精装修大独栋,400平米大花园",470.0,中海瓦尔登湖,2700.0,57446.0
北街家园一区 大四居 满五 前后无遮挡 低首付,140.88,北街家园一区,549.0,38969.0
北京玫瑰园新上独栋别墅 地上四层 精装修 可拎包入住,237.85,北京玫瑰园,2200.0,92495.0
北京玫瑰园 6室3厅,497.5,北京玫瑰园,4500.0,90452.0
正南 中海尚湖世家 4室3厅 精装修,173.0,中海尚湖世家,950.0,54913.0
"梧桐星宸全南向74平精装两居室,临地铁600米",75.0,梧桐星宸,385.0,51333.0
北街家园(八区)超值南北 可遇不可求 温馨3室,115.3,北街家园八区,420.0,36426.0
一期大户型 1400万独栋出炉,402.0,无双别墅,1388.0,34527.0
北街家园(七区)3居室单价低南朝向委托已签,89.0,北街家园七区,325.0,36516.0
正南 碧水庄园 4室2厅 精装修,240.0,碧水庄园,360.0,15000.0
正对小区一万平公园 在售位置好的一套,233.74,北京玫瑰园,1650.0,70591.0
"我写的不是标题和描述,写的是你们没有找到一套好的房源的遗憾",101.57,北街家园一区,350.0,34458.0
北师大学校旁一居室首付30万满五 看房有钥匙,33.27,北街家园八区,136.0,40877.0
北街家园(七区) 3室 好户型就在这里 今天可以看房,91.0,北街家园七区,420.0,46153.0
碧水庄园 8室3厅 308.12平,308.12,碧水庄园,3200.0,103855.0
大面宽 小进深 B户型,278.0,无双别墅,1600.0,57553.0
北街家园八区2室企业推荐房源,71.23,北街家园八区,210.0,29481.0
北街家园一区经典大3居格局无浪费电梯房价钱可议,78.57,北街家园一区,226.0,28764.0
高教地铁北街家园精装两居 满五 中层西向 198万,76.64,北街家园六区,198.0,25835.0
北京玫瑰园 精装双拼 出门就是公园,233.74,北京玫瑰园,1580.0,67596.0
北街家园七区4室1厅,86.97,北街家园七区,296.0,34034.0
北京玫瑰园 精装双拼 为您提供低价优质房源,277.0,北京玫瑰园,1400.0,50541.0
北街家园八区 1室 精装修,41.56,北街家园八区,145.0,34889.0
北京玫瑰园8室2厅精装修,377.0,北京玫瑰园,3000.0,79575.0
"宏星地产推荐碧水庄园三期好房,B1户型,不临路,",758.21,碧水庄园,8999.0,118687.0
北京玫瑰园 独栋别墅1000平大花园 北向简装修 着急出售,607.28,北京玫瑰园,2685.0,44213.0
北街家园六区3室1厅精装修,82.61,北街家园六区,333.0,40309.0
"希望源于失望,奋斗始于忧患适合的房子在于一个懂你的!",87.44,北街家园七区,249.0,28476.0
"第四代高科技住宅,97平精装三居室,高",97.0,龙湖·观萃,560.0,57731.0
南北通透北街家园一区3室2厅,125.77,北街家园一区,580.0,46115.0
正南 北京玫瑰园 6室3厅 精装修,475.8,北京玫瑰园,3600.0,75662.0
东环北里 129.15平3居室 南北通透 简单装修,129.15,东环北里,280.0,21680.0
正南北京玫瑰园5室3厅,242.07,北京玫瑰园,1450.0,59900.0
北街家园七区4室1厅,86.97,北街家园七区,296.0,34034.0
北航学校旁通透三居室高层视野开阔 格局方正价格可谈,87.92,北街家园八区,325.0,36965.0
正南北京玫瑰园5室4厅精装修,475.0,北京玫瑰园,3500.0,73684.0
中海瓦尔登湖6室3厅,769.0,中海瓦尔登湖,5300.0,68920.0
南北通透北街家园八区3室2厅精装修,123.85,北街家园八区,470.0,37949.0
北街家园六区1室企业推荐房源,26.25,北街家园六区,124.0,47238.0
北街家园六区3室1厅精装修,86.61,北街家园六区,299.0,34522.0
又上了套好房子!144.80平米,144.8,北街家园C区公寓,599.0,41367.0
急急急!真图实.价!占地2200平!碧水三期 C3户型 急售,560.0,碧水庄园,3200.0,57142.0
北京玫瑰园6室4厅企业推荐房源,607.0,北京玫瑰园,5500.0,90609.0
北京玫瑰园6室4厅精装修,707.86,北京玫瑰园,5000.0,70635.0
昌平-沙河 北街家园二区4室2厅null南北(别墅),305.64,北街家园,681.0,22281.0
"海淀北沙河高教园600米地铁盘,59平精装一居室",59.0,梧桐星宸,299.0,50677.0
"北京玫瑰园,边套独栋,南北通透6房,有车位",450.0,北京玫瑰园,2200.0,48888.0
宏星地产推荐三期精装带电梯好房 室内羽毛球场,314.06,碧水庄园,4500.0,143284.0
北京玫瑰园5室3厅精装修,362.35,北京玫瑰园,2980.0,82240.0
碧水庄园7室3厅豪华装修,743.3,碧水庄园,9500.0,127808.0
"北清路回龙观畅悦居,电梯一居,南北精装,商满五",71.78,北京城建畅悦居,179.0,24937.0
碧水庄园大户型 7 挑空厅 坐北朝南 院300 全新装修,372.52,碧水庄园,1499.0,40239.0
中海尚湖世家5室3厅豪华装修,563.42,中海尚湖世家,2350.0,41709.0
北京玫瑰园5室2厅精装修,268.1,北京玫瑰园,1500.0,55949.0
中海尚湖世家5室2厅豪华装修,351.0,中海尚湖世家,1600.0,45584.0
北街家园七区 南北通透三居 精装满五 单价3.1万 看房方便,89.17,北街家园七区,280.0,31400.0
北京玫瑰园 5室4厅 精装修,362.0,北京玫瑰园,3200.0,88397.0
一期大户型 1400万独栋出炉,402.0,无双别墅,1388.0,34527.0
宏星地产推荐碧水庄园三期 精装修 大花园,571.9,碧水庄园,5800.0,101416.0
北街家园四 把边大院联排别墅 精装修 采光好,270.8,北街家园C区别墅,930.0,34342.0
北街家园(六区)新家具环保装修采光好停车位免费,26.0,北街家园六区,119.0,45769.0
北街家园(八区)南北户型明厨明卫采光好看房随时拎包入住,165.1,北街家园八区,550.0,33313.0
急急急!真图实.价!占地1200平!碧水一期 独栋别墅!靠谱,344.0,碧水庄园,2300.0,66860.0
正南 中海瓦尔登湖 5室3厅 精装修,289.12,中海瓦尔登湖,1798.0,62188.0
正南中海尚湖世家4室2厅,347.2,中海尚湖世家,1490.0,42914.0
玫瑰园四期 8室5厅 1029.31平 地上三层地下一层,1029.31,北京玫瑰园,7000.0,68006.0
北京玫瑰园8室3厅精装修,389.0,北京玫瑰园,3500.0,89974.0
中海尚湖世家性价比很高的大独栋,692.0,中海尚湖世家,1950.0,28179.0
"此房户型正气,全明户型,南向超大园800平",422.3,中海瓦尔登湖,2200.0,52095.0
北街家园六区3室1厅精装修,77.54,北街家园六区,335.0,43203.0
南北通透北街家园C区公寓2室2厅,96.53,北街家园C区公寓,399.0,41334.0
北街家园八区2室企业推荐房源,65.8,北街家园八区,173.0,26291.0
正南 碧水庄园 6室2厅 精装修,593.91,碧水庄园,7500.0,126281.0
北街家园三区 4室3厅 边户大 满五有钥匙上下四层,271.46,北街家园C区别墅,1090.0,40153.0
买别墅找环球 尚湖世家566户型 正南北朝向 2100万,565.93,中海尚湖世家,2100.0,37107.0
急!真图实.价花园1800平 碧水二期 大独栋 毛坯房 出售,361.0,碧水庄园,3300.0,91412.0
南北通透北街家园C区公寓2室2厅精装修,99.0,北街家园C区公寓,550.0,55555.0
昌平复式5.4米挑高 可个人买 可小刀 有气 有本 随时过户,82.0,珠江摩尔,175.0,21341.0
北一街8号别墅5室2厅精装修,268.62,北一街8号别墅,920.0,34249.0
"中海瓦尔登湖核心美宅,温馨4室,点击一次 幸福一生",289.1,中海瓦尔登湖,1650.0,57073.0
北京玫瑰园6室3厅精装修,372.0,北京玫瑰园,4000.0,107526.0
北街家园七区 南北两居 小区中间位置 业主家庭一套住房,86.67,北街家园七区,345.0,39806.0
一墅藏天下 尽显非凡气度独栋别墅,377.0,北京玫瑰园,3300.0,87533.0
南北通透北街家园一区4室2厅精装修,141.69,北街家园一区,560.0,39522.0
北街家园六区 2室1厅 77.34平,77.34,北街家园六区,238.0,30773.0
"【6】折出售碧水庄园三期纯独栋别墅,占地3.5亩,只卖30天",510.0,碧水庄园,2950.0,57843.0
沙河 沙阳路一通宿舍南北通透2居 满五精装中层房,66.0,沙河一通宿舍小区,172.0,26060.0
无双别墅视野好带阳台停车方便诚心出售,194.0,无双别墅,1000.0,51546.0
北街家园六区3室1厅精装修,86.61,北街家园六区,299.0,34522.0
北街家园C区别墅4室2厅,253.64,北街家园C区别墅,800.0,31540.0
北师大学校旁满五南向两居室高等视野开阔价格可谈,73.28,北街家园五区,279.0,38073.0
正南 中海尚湖世家 6室3厅,688.0,中海尚湖世家,2650.0,38517.0
中海尚湖世家5室2厅豪华装修,351.0,中海尚湖世家,1600.0,45584.0
急!真图实.价花园1800平 碧水二期 大独栋 毛坯房 出售,361.0,碧水庄园,3000.0,83102.0
南北通透 交通便利 装修好 商品房 近地铁 高楼层视野好,271.05,北京玫瑰园,1530.0,56447.0
碧水庄园 5室2厅 374.37平,180.0,碧水庄园,1999.0,111055.0
碧水庄园9室5厅豪华装修,758.21,碧水庄园,8000.0,105511.0
北京玫瑰园5室3厅豪华装修,541.44,北京玫瑰园,3500.0,64642.0
碧水庄园 现在只需3600万 超值次临湖独栋,737.98,碧水庄园,4250.0,57589.0
北街家园一区2室1厅,84.12,北街家园一区,350.0,41607.0
线材厂宿舍 58平2居 南向简装修 自住保养好 看房方便,62.15,线材厂宿舍,175.0,28157.0
回龙观·畅悦居·2室·1厅,70.45,北京城建畅悦居,210.0,29808.0
"三水青清庄园,二期独栋,精装修,位置好邻近小区公园",240.0,三水青清庄园,1380.0,57500.0
北街家园六区3室1厅精装修,77.0,北街家园六区,273.0,35454.0
碧水庄园3期 占地1500平 800万装修 挑空南客厅,314.06,碧水庄园,3600.0,114627.0
急!真图实.价!院2200平 碧水三期 B3户型 毛坯房,735.0,碧水庄园,4300.0,58503.0
大花园、临中心公园1380万精装独栋,240.0,无双别墅,1380.0,57500.0
昌平沙河住总清樾府 南北通透三居 精装中层,86.85,住总·清樾府,328.0,37766.0
沙河 · 一层 能种菜能养花 南北通透 精装修,108.25,善缘家园,275.0,25404.0
碧水庄园7室4厅精装修,357.65,碧水庄园,4600.0,128617.0
"北航学校旁温馨小两居室,满五价格可谈看房随时",63.0,北街家园六区,255.0,40476.0
业主赔200万出手 261平 纯地上别墅价格可谈 边户大花园,260.0,泰禾丽春湖院子,1250.0,48076.0
宏星地产推荐 碧水 精装 有电梯 售价4380万,357.7,碧水庄园,4380.0,122448.0
碧水庄园大户型 7 挑空厅 坐北朝南 院300 全新装修,372.52,碧水庄园,1499.0,40239.0
北京玫瑰园院2400平米独栋 真实报价2500万超值价格,997.0,北京玫瑰园,2500.0,25075.0
碧水庄园 高端纯别墅 大花园面积1500平米,369.0,碧水庄园,3500.0,94850.0
回龙观·畅悦居·2室·1厅,81.33,北京城建畅悦居,265.0,32583.0
北街家园C区别墅4室3厅,271.46,北街家园C区别墅,950.0,34995.0
北京玫瑰园 5室3厅 精装修,362.35,北京玫瑰园,2980.0,82240.0
无双别墅A区精装独栋卖卖卖,246.0,无双别墅,1650.0,67073.0
玫瑰园 8室2厅 277.68平,277.68,北京玫瑰园,2380.0,85710.0
南北通透北街家园八区3室2厅精装修,123.85,北街家园八区,470.0,37949.0
正南泰禾丽春湖5室4厅,411.0,泰禾丽春湖院子,2300.0,55961.0
北航学校旁通透三居室高层视野开阔 格局方正价格可谈,87.92,北街家园八区,325.0,36965.0
"碧水庄园三期次临湖,占地2400平,豪华新装修",758.44,碧水庄园,6000.0,79109.0
中海尚湖世家5室3厅豪华装修,563.42,中海尚湖世家,2350.0,41709.0
北街家园C区别墅3室2厅精装修,254.35,北街家园C区别墅,800.0,31452.0
"碧水庄园南北通全明户型4房,厨卫朝南北有窗户,户型好",345.0,碧水庄园,1650.0,47826.0
回龙观开间一居 业主急售 近昌平线 有本 购买资质简单随时看,46.0,珠江摩派,125.0,27173.0
北街家园六区3室1厅精装修,77.47,北街家园六区,332.0,42855.0
碧水庄园6室3厅企业推荐房源,1025.99,碧水庄园,12800.0,124757.0
高教地铁北街家园精装两居 满五 中层西向 198万,76.64,北街家园六区,198.0,25835.0
急售北航学校旁高层视野开阔三居室满五价格还可以谈,77.46,北街家园六区,306.0,39504.0
北京玫瑰园 急售小独栋 价格可谈 肯定美丽,238.0,北京玫瑰园,1999.0,83991.0
北航学校旁南北通透三居室全明格局满五只契税,76.4,北街家园六区,308.0,40314.0
北街家园八区1室企业推荐房源,29.23,北街家园八区,135.0,46185.0
碧水庄园 三期次临湖独栋 诚心出售,758.0,碧水庄园,4500.0,59366.0
北京玫瑰园8室4厅精装修,607.72,北京玫瑰园,5000.0,82274.0
好房要淘 好房难得 进来看看 五星为您服务,92.71,北街家园一区,298.0,32143.0
宏星地产推荐 碧水临湖直降2000万 精装 现售价5000,559.94,碧水庄园,5000.0,89295.0
北街家园六区1室企业推荐房源,26.25,北街家园六区,124.0,47238.0
北京玫瑰园4室2厅企业推荐房源,233.74,北京玫瑰园,1800.0,77008.0
北京玫瑰园 四期独栋别墅 精装修 南入户,707.86,北京玫瑰园,4500.0,63571.0
正南北街家园六区4室1厅精装修,121.3,北街家园六区,460.0,37922.0
南北通透五福家园2室1厅,83.21,五福家园,260.0,31246.0
新增北航学校旁首付65万高层三居室满五价格可谈,78.0,北街家园六区,320.0,41025.0
正南泰禾丽春湖5室4厅,411.0,泰禾丽春湖院子,2300.0,55961.0
中海上叠 精装 位置佳 视野好,175.73,中海尚湖世家,840.0,47800.0
北京玫瑰园 急售毛坯独栋 价格您提 随时看房 捡漏,1095.0,北京玫瑰园,5050.0,46118.0
北京玫瑰园6室4厅企业推荐房源,607.0,北京玫瑰园,5500.0,90609.0
北京玫瑰园6室3厅精装修,738.0,北京玫瑰园,4500.0,60975.0
中海瓦尔登湖 5室2厅 289.12平,289.12,中海瓦尔登湖,1690.0,58453.0
北京玫瑰园10室7厅豪华装修,735.0,北京玫瑰园,5600.0,76190.0
保利罗兰香谷南北通透三居 精装修满五,131.03,保利罗兰香谷,327.0,24956.0
240平米 大花园 精装 独栋,240.0,无双别墅,1520.0,63333.0
北京玫瑰园 小区为数不多在售精装小独栋 随时看房,285.73,北京玫瑰园,1850.0,64746.0
北京玫瑰园 四期独栋别墅 精装修 南入户,707.86,北京玫瑰园,4500.0,63571.0
正南 中海尚湖世家 4室3厅 精装修,173.0,中海尚湖世家,950.0,54913.0
宏星地产推荐 碧水庄园 精装 售价5800万,593.91,碧水庄园,5800.0,97657.0
民园小区南北通透四居 满五精装高层住宅.业主急售 看房方便,102.0,民园小区,275.0,26960.0
通州北苑·新华西街131号院·2室·1厅,57.29,水工机械厂宿舍,169.0,29499.0
北京玫瑰园6室4厅精装修,707.86,北京玫瑰园,5000.0,70635.0
碧水庄园大户型 7 挑空厅 坐北朝南 院300 全新装修,372.52,碧水庄园,1499.0,40239.0
保真!碧水庄园 三期3600平米 临湖超大面积独栋,1025.99,碧水庄园,12800.0,124757.0
"xin出!次顶层,采光观景好,双卧客厅朝南,南向面",87.03,北街家园七区,325.0,37343.0
北街家园六区2室1厅,61.69,北街家园六区,260.0,42146.0
碧水庄园 花园2000平米 地上三层 有 南花园,357.65,碧水庄园,4500.0,125821.0
"国企开发,精装修洋房,昌平线沙河高教园地铁站,6个户型特价房",99.0,梧桐星宸,450.0,45454.0
大面宽 小进深 B户型,278.0,无双别墅,1600.0,57553.0
三水青清4居室空间大低楼层主卧客厅朝南看房有钥匙,240.0,无双别墅,1380.0,57500.0
南北通透 交通便利 装修好 商品房 近地铁 高楼层视野好,271.05,北京玫瑰园,1530.0,56447.0
北京玫瑰园10室5厅精装修,631.08,北京玫瑰园,7500.0,118843.0
玫瑰园新出二期全新精装独栋房子特棒!,286.0,北京玫瑰园,2380.0,83216.0
正南北街家园一区2室1厅,90.14,北街家园一区,365.0,40492.0
北街家园四区 4室2厅 254.29平,254.29,北街家园,910.0,35785.0
宏星地产推荐三期精装带电梯好房 室内羽毛球场,314.06,碧水庄园,4500.0,143284.0
北街家园八区开间 业主家庭一套住房 首付30万可得温馨小家,33.77,北街家园八区,150.0,44418.0
正南中海尚湖世家5室3厅,565.93,中海尚湖世家,2248.0,39722.0
北京玫瑰园4室2厅企业推荐房源,233.74,北京玫瑰园,1800.0,77008.0
北街家园二区 4室2厅 329.33平,329.33,北街家园,1320.0,40081.0
南通透联排别墅4室3厅3卫 看房随时 价格可谈,256.0,北一街8号别墅,700.0,27343.0
玫瑰园三期精装修 10室4厅 475.8平 地上三层地下一层,475.8,北京玫瑰园,3500.0,73560.0
急!真图实.价!花园1800平!碧水二期 精装修 随时交易,365.0,碧水庄园,3700.0,101369.0
北京玫瑰园8室4厅精装修,475.0,北京玫瑰园,3000.0,63157.0
碧水庄园 三期北侧C2户型 精装独栋,559.65,碧水庄园,4800.0,85767.0
北京玫瑰园6室3厅精装修,738.0,北京玫瑰园,4500.0,60975.0
民园小区 3室1厅 83.26平,83.26,民园小区,249.0,29906.0
南北通透北街家园一区3室1厅精装修,136.99,北街家园一区,550.0,40148.0
正南泰禾丽春湖5室3厅,467.93,泰禾丽春湖院子,3600.0,76934.0
北京玫瑰园5室3厅豪华装修,541.44,北京玫瑰园,3500.0,64642.0
北街家园三区 5室2厅 311.73平,311.73,北街家园,1350.0,43306.0
北街家园联排别墅边户 前后花园 满五 精装修 价格可谈,270.73,北街家园C区别墅,960.0,35459.0
北街家园六区3室1厅精装修,77.47,北街家园六区,332.0,42855.0
昌平 (沙河): 北科建泰禾丽春湖 (类独栋别墅),568.91,泰禾丽春湖院子,1502.0,26401.0
北京玫瑰园4室2厅企业推荐房源,362.0,北京玫瑰园,2800.0,77348.0
玫瑰园三期精装独栋超低价出售,367.0,北京玫瑰园,2600.0,70844.0
碧水庄园8室5厅精装修,593.91,碧水庄园,7500.0,126281.0
北京玫瑰园8室4厅精装修,475.0,北京玫瑰园,3000.0,63157.0
碧水庄园三期临湖高性价比独栋,758.0,碧水庄园,5100.0,67282.0
正南 碧水庄园 6室3厅,1025.99,碧水庄园,12800.0,124757.0
正南北街家园六区3室1厅,77.46,北街家园六区,348.0,44926.0
民园小区 74.9平2居 南北向精装修 视野无遮挡,74.9,民园小区,185.0,24699.0
北京玫瑰园独栋别墅 花园集中一边 4居室,377.0,北京玫瑰园,2850.0,75596.0
北街家园八区1室企业推荐房源,29.23,北街家园八区,135.0,46185.0
"喜欢简单,不会凌乱;喜欢低调,不会张扬,北街家园(六区)诚意",61.69,北街家园六区,238.0,38580.0
大面积 大花园 大独栋 大无双,420.0,无双别墅,2100.0,50000.0
"北航旁首付85万可买精装修南北通透大两居室,带储藏间",89.42,北街家园七区,338.0,37799.0
北京玫瑰园5室3厅精装修,368.32,北京玫瑰园,3500.0,95026.0
南北通透北街家园五区3室1厅精装修,88.94,北街家园五区,465.0,52282.0
北京玫瑰园5室3厅精装修,475.0,北京玫瑰园,4000.0,84210.0
急急急!真图实.价!占地2200平!碧水三期 C3户型 急售,561.0,碧水庄园,3200.0,57041.0
新出200平米简约小联排,200.0,无双别墅,950.0,47500.0
昌平沙河住总清樾府 南北通透四居 精装中层,125.0,住总·清樾府,585.0,46800.0
北街家园一区 南北两居 满五 全明格局 首付100万,93.02,北街家园一区,368.0,39561.0
北京玫瑰园临湖景观大独栋,631.0,北京玫瑰园,5500.0,87163.0
昌平 合生汇 小三居业主着急用钱低价急售 随时看房过户,65.0,珠江摩派,145.0,22307.0
中海尚湖世家5室3厅豪华装修,563.42,中海尚湖世家,2350.0,41709.0
民园小区 2室2厅 74.9平,74.9,民园小区,199.0,26568.0
急!真图实.价花园1800平 碧水二期 大独栋 毛坯房 出售,365.0,碧水庄园,3000.0,82191.0
北街家园六区 86.02平3居 西东向中装修 方便看房,86.02,北街家园六区,278.0,32318.0
南北通透 北街家园八区 3室2厅,123.98,北街家园八区,435.0,35086.0
北街家园(五区)新家具环保装修采光好停车位免费,73.28,北街家园五区,310.0,42303.0
正南泰禾丽春湖5室3厅,564.05,泰禾丽春湖院子,3000.0,53186.0
北街家园一区 大四居 满五 前后无遮挡 低首付,140.88,北街家园一区,549.0,38969.0
北航学校旁 精装可拎包入住 商品住宅 电梯房 满五,88.0,北街家园六区,295.0,33522.0
北街家园八区 129.91平3居 南北向精装修 随时签约,129.91,北街家园八区,360.0,27711.0
玫瑰园新出二期独栋别墅精装修原始格局!,286.0,北京玫瑰园,1850.0,64685.0
北京玫瑰园5室3厅精装修,271.05,北京玫瑰园,1800.0,66408.0
"北京玫瑰园里三期,目前一套低价房 花园600平米",377.0,北京玫瑰园,2600.0,68965.0
北京玫瑰园 5室4厅 精装修,237.85,北京玫瑰园,2300.0,96699.0
北街家园八区开间 业主家庭一套住房 首付30万可得温馨小家,33.77,北街家园八区,150.0,44418.0
“北京玫瑰园”临湖大宅价位可谈!,606.0,北京玫瑰园,6380.0,105280.0
北京玫瑰园5室3厅豪华装修,541.44,北京玫瑰园,3500.0,64642.0
劲爆!一手 特价一居 国企开发 近地铁 精装修 无 中. 介,60.0,梧桐星宸,320.0,53333.0
北街家园(五区)独立客厅品牌家居电梯房诚意出售看房,73.28,北街家园五区,279.0,38073.0
南北通透北街家园C区公寓3室2厅,147.0,北街家园C区公寓,595.0,40476.0
昌平沙河住总清樾府 南北通透四居 精装中层,125.0,住总·清樾府,585.0,46800.0
南北通透北街家园五区3室1厅精装修,86.72,北街家园五区,340.0,39206.0
正南 中海瓦尔登湖 6室3厅,769.0,中海瓦尔登湖,5300.0,68920.0
南北通透五福家园2室1厅精装修,83.0,五福家园,255.0,30722.0
泰禾丽春湖 叠拼毛坯出售,157.76,泰禾丽春湖院子,980.0,62119.0
中海瓦尔登湖 4室2厅 256.66平,256.66,中海瓦尔登湖,1470.0,57274.0
急急急!真图实.价!院1000平!中海瓦尔登湖 毛坯 急售,423.0,中海瓦尔登湖,1850.0,43735.0
南北通透龙湖滟澜新宸4室2厅精装修,270.0,龙湖滟澜新宸,1600.0,59259.0
碧水庄园 三期北侧C2户型 精装独栋,559.65,碧水庄园,4800.0,85767.0
保利芳园 41平 121万 司法房产 沙河,41.99,保利芳园,121.0,28816.0
北街家园(六区)2居室空间大低楼层主卧客厅朝南看房,69.0,北街家园六区,239.0,34637.0
正南 北京玫瑰园 5室4厅 精装修,475.0,北京玫瑰园,3500.0,73684.0
回龙观·畅悦居·2室·1厅,70.45,北京城建畅悦居,210.0,29808.0
北街家园(六区)新家具环保装修采光好停车位免费,26.0,北街家园六区,119.0,45769.0
正南北街家园一区2室1厅,90.14,北街家园一区,365.0,40492.0
正南 北京玫瑰园 6室3厅 精装修,271.05,北京玫瑰园,1530.0,56447.0
北街家园六区2室1厅精装修,61.69,北街家园六区,262.0,42470.0
北街家园六区 106.76平3居 南北向精装修 随时签约,106.76,北街家园六区,328.0,30723.0
南北通透北街家园八区2室1厅精装修,89.04,北街家园八区,368.0,41329.0
大面积 大花园 大独栋 大无双,420.0,无双别墅,2100.0,50000.0
冠芳园 南北通透 高楼层两居 满五年 靠谱签约,80.12,冠芳园,325.0,40564.0
北京玫瑰园4室2厅企业推荐房源,362.0,北京玫瑰园,2800.0,77348.0
中海尚湖世家4室3厅精装修,298.0,中海尚湖世家,1400.0,46979.0
正南 北京玫瑰园 10室7厅 豪华装修,735.0,北京玫瑰园,5600.0,76190.0
北京玫瑰园 6室3厅,497.5,北京玫瑰园,4500.0,90452.0
宏星地产推荐 碧水庄园 精装 售价5800万,593.91,碧水庄园,5800.0,97657.0
正南北街家园五区1室1厅,55.6,北街家园五区,306.0,55035.0
佳美小区南北通透两居 满五低总价220万,85.0,佳美小区,220.0,25882.0
正南 碧水庄园 5室2厅,377.93,碧水庄园,2390.0,63239.0
民园小区 3室1厅 83.26平,83.26,民园小区,249.0,29906.0
沙河 沙阳路一通宿舍南北通透2居 满五精装中层房,66.0,沙河一通宿舍小区,172.0,26060.0
北京玫瑰园8室4厅豪华装修,607.72,北京玫瑰园,5800.0,95438.0
急!真图实.价!中海瓦尔登湖2b户型 院600平 精装,539.0,中海瓦尔登湖,2600.0,48237.0
北街家园C区别墅4室2厅,253.64,北街家园C区别墅,800.0,31540.0
北街家园C区别墅4室3厅,271.46,北街家园C区别墅,950.0,34995.0
回龙观 精装现房小三居 有本 业主换房出售 近生命科学园站,65.0,珠江摩派,160.0,24615.0
南北通透北街家园一区3室2厅,132.24,北街家园一区,555.0,41969.0
